id,porepress1,soiltention1,h1x,h1y,h1z,inclination1x,inclination1y
12824,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12825,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12826,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12827,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12828,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12829,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12830,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12831,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12832,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12833,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12834,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12835,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12836,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12837,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12838,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12839,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12840,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12841,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12842,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12843,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12844,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12845,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12846,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12847,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12848,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12849,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12850,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12851,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12852,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12853,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12854,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12855,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12856,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12857,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12858,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12859,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12860,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12861,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12862,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12863,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12864,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12865,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12866,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12867,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12868,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12869,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12870,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12871,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12872,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12873,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12874,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12875,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12876,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12877,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12878,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12879,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12880,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12881,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12882,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12883,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12884,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12885,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12886,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12887,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12888,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12889,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12890,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12891,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12892,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12893,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12894,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12895,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12896,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12897,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12898,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12899,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12900,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12901,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12902,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12903,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12904,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12905,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12906,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12907,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12908,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12909,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12910,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12911,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12912,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12913,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12914,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12915,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12916,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12917,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12918,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12919,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12920,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12921,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12922,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12923,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12924,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12925,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12926,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12927,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12928,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12929,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12930,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12931,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12932,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12933,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12934,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12935,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12936,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12937,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12938,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12939,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12940,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12941,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12942,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12943,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12944,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12945,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12946,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12947,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12948,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12949,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12950,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12951,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12952,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12953,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12954,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12955,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12956,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12957,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12958,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12959,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12960,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12961,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12962,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12963,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12964,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12965,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12966,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12967,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12968,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12969,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12970,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12971,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12972,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12973,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12974,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12975,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12976,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12977,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12978,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12979,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12980,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12981,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12982,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12983,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12984,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12985,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12986,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12987,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12988,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12989,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12990,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12991,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12992,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12993,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12994,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12995,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12996,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12997,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12998,5.6,92.9,0.04,0.098,0.028,0.047,0.03
12999,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13000,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13001,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13002,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13003,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13004,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13005,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13006,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13007,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13008,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13009,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13010,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13011,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13012,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13013,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13014,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13015,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13016,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13017,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13018,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13019,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13020,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13021,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13022,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13023,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13024,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13025,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13026,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13027,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13028,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13029,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13030,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13031,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13032,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13033,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13034,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13035,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13036,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13037,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13038,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13039,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13040,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13041,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13042,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13043,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13044,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13045,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13046,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13047,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13048,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13049,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13050,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13051,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13052,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13053,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13054,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13055,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13056,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13057,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13058,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13059,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13060,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13061,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13062,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13063,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13064,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13065,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13066,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13067,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13068,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13069,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13070,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13071,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13072,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13073,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13074,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13075,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13076,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13077,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13078,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13079,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13080,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13081,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13082,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13083,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13084,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13085,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13086,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13087,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13088,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13089,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13090,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13091,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13092,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13093,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13094,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13095,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13096,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13097,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13098,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13099,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13100,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13101,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13102,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13103,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13104,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13105,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13106,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13107,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13108,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13109,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13110,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13111,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13112,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13113,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13114,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13115,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13116,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13117,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13118,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13119,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13120,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13121,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13122,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13123,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13124,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13125,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13126,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13127,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13128,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13129,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13130,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13131,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13132,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13133,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13134,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13135,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13136,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13137,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13138,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13139,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13140,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13141,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13142,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13143,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13144,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13145,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13146,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13147,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13148,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13149,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13150,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13151,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13152,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13153,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13154,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13155,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13156,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13157,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13158,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13159,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13160,5.6,92.9,0.04,0.098,0.028,0.047,0.03
13161,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13162,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13163,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13164,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13165,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13166,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13167,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13168,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13169,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13170,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13171,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13172,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13173,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13174,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13175,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13176,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13177,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13178,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13179,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13180,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13181,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13182,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13183,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13184,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13185,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13186,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13187,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13188,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13189,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13190,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13191,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13192,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13193,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13194,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13195,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13196,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13197,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13198,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13199,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13200,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13201,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13202,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13203,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13204,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13205,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13206,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13207,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13208,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13209,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13210,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13211,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13212,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13213,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13214,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13215,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13216,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13217,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13218,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13219,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13220,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13221,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13222,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13223,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13224,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13225,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13226,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13227,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13228,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13229,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13230,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13231,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13232,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13233,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13234,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13235,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13236,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13237,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13238,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13239,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13240,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13241,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13242,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13243,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13244,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13245,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13246,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13247,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13248,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13249,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13250,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13251,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13252,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13253,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13254,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13255,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13256,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13257,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13258,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13259,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13260,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13261,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13262,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13263,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13264,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13265,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13266,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13267,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13268,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13269,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13270,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13271,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13272,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13273,5.9,96.9,0.04,0.098,0.028,0.047,0.03
